q13	d272,d219,d049,d276,d056,d258,d241,d239,d043,d286,d277,d309,d042,d317,d221,d205,d194,d099,d040,d070,d288,d026,d047,d060,d311,d285,d087,d126,d289,d303,d183,d019,d165,d015,d262,d157,d245,d297,d281,d310,d292,d130,d161,d222,d269,d138,d248,d249,d162,d305,d237,d129,d100,d142,d059,d136,d002,d235,d290,d189,d200,d119,d190,d050,d018,d139,d174,d313,d061,d150,d088,d075,d312,d028,d013,d124,d046,d171,d007,d022,d037,d274,d159,d191,d263,d141,d243,d122,d270,d113,d135,d323,d051,d164,d148,d156,d072,d170,d240,d212,d257,d074,d094,d103,d259,d253,d079,d244,d064,d228,d304,d318,d215,d180,d246,d280,d147,d256,d058,d033,d012,d123,d029,d016,d107,d096,d172,d173,d250,d319,d118,d204,d153,d193,d128,d117,d255,d271,d098,d322,d224,d211,d158,d225,d327,d218,d077,d210,d055,d052,d234,d316,d186,d145,d179,d236,d102,d227,d232,d198,d143,d230,d291,d106,d273,d017,d163,d067,d101,d300,d001,d266,d284,d287,d045,d279,d023,d233,d196,d298,d083,d160,d229,d226,d278,d238,d202,d185,d004,d302,d166,d188,d063,d014,d216,d020,d021,d330,d152,d307,d134,d085,d197,d121,d149,d144,d314,d214,d080,d328,d024,d203,d294,d003,d293,d184
q14	d145,d041,d121,d002,d091,d081,d122,d180,d030,d117,d093,d142,d247,d133,d082,d125,d280,d209,d022,d144,d136,d052,d242,d085,d075,d299,d005,d277,d062,d094,d130,d330,d069,d314,d175,d089,d104,d031,d065,d323,d181,d172,d211,d229,d273,d086,d068,d169,d016,d025,d192,d288,d308,d174,d115,d073,d162,d021,d254,d116,d097,d284,d238,d110,d233,d223,d023,d087,d256,d221,d286,d231,d147,d186,d179,d038,d143,d219,d008,d029,d293,d198,d294,d312,d272,d072,d170,d240,d071,d259,d202,d166,d111,d268,d010,d055,d100,d234,d194,d214,d193,d244,d328,d098,d158
q16	d184,d132,d250,d277,d176,d095,d239,d081,d229,d034,d156,d078,d279,d056,d191,d150,d096,d236,d280,d024,d329,d301,d158,d086,d295,d190,d060,d297,d071,d083,d254,d306,d147,d076,d165,d169,d152,d077,d097,d021,d235,d231,d138,d049,d133,d182,d143,d293
q17	d172,d271,d146,d091,d121,d288,d024,d171,d183,d274,d289,d066,d316,d299,d106,d239,d163,d190,d030,d297,d130,d212,d122,d148,d188,d137,d132,d250,d252,d262,d258
q18	d192,d194,d201,d230,d111,d210,d207,d216,d222,d223,d199,d219,d055,d220,d208,d198,d203,d061,d053,d163,d197,d191,d209,d227,d301,d322,d200,d221,d215,d142,d213,d296,d193,d202,d276,d211,d304,d279,d251,d266,d195,d204,d206,d124,d224,d218,d303,d058,d174,d214,d248,d172,d182,d260,d078,d315,d028,d072,d110,d240,d302,d212,d246,d137,d129,d235,d330,d268,d027,d052,d071,d282,d242,d253,d205,d089,d020,d241,d098,d280,d249,d123,d271,d048,d177
q19	d179,d323,d004,d102,d273,d021,d001,d310,d320,d069,d330,d056,d136,d028,d015,d194,d088,d078,d204,d153,d222,d321,d035,d138,d051,d055,d277,d200,d266,d095,d258,d189,d289,d241,d293,d299,d230,d091,d098,d291,d106,d272,d300,d309,d274,d212,d129,d191,d180,d254,d147,d111,d197,d257,d231,d092,d109,d193,d294,d175,d190
q22	d258,d239,d011,d049,d277,d266,d056,d297,d327,d010,d184,d286,d331,d159,d149,d138,d145,d330,d319,d072,d270,d240,d135,d004,d020,d121,d229,d095,d100,d302,d132,d225,d164,d064,d157,d007,d096,d299,d250,d236,d102,d086,d035,d151,d153,d190,d146,d140,d233,d069,d067,d124,d078,d176,d127,d147,d317,d305,d152,d122,d129,d055,d051,d180,d243,d116,d092,d280,d197,d328,d183,d052,d316,d182,d141,d109,d098,d003,d303
q23	d219,d276,d323,d026,d007,d221,d245,d103,d064,d228,d318,d215,d180,d058,d029,d248,d107,d172,d173,d319,d204,d153,d222,d019,d128,d117,d255,d119,d018,d129,d322,d224,d211,d158,d225,d327,d200,d218,d077,d150,d210,d055,d052,d234,d316,d186,d141,d145,d179,d236,d102,d043,d227,d263,d002,d232,d290,d047,d040,d198,d143,d230,d050,d313,d291,d106,d273,d237,d017,d163,d142,d190,d067,d101,d300,d001,d266,d284,d287,d045,d309,d279,d297,d281,d023,d061,d233,d196,d317,d037,d298,d083,d160,d191,d229,d226,d278,d238,d202,d161,d185,d004,d243,d302,d166,d277,d188,d285,d063,d046,d014,d216,d162,d020,d021,d330,d152,d307,d134,d286,d085,d197,d121,d149,d144,d205,d042,d314,d194,d214,d164,d249,d079,d244,d080,d139,d304,d328,d024,d136,d203,d294,d003,d293,d184
q24	d199,d220,d223,d061,d198,d222,d216,d219,d099,d201,d243,d192,d213,d210,d088,d282,d042,d202,d034,d060,d080,d112,d074,d194,d240,d098,d129,d096,d289,d215,d224,d211,d208,d200,d123,d151,d040,d237,d276,d193,d031,d181,d203,d281,d255,d274,d265,d083,d135,d229,d253,d204,d142,d028,d209,d303,d072,d212,d207,d218,d242,d197,d205,d214,d177
q25	d166,d020,d328,d156,d128,d023,d265,d167,d245,d032,d247
q26	d152,d291,d095,d143,d171,d131,d228,d147,d066,d241,d293,d206,d052,d300,d318,d231,d316,d002,d136,d105,d092,d094,d208,d322,d183,d235,d007,d190,d323,d292,d138,d224,d149,d306,d109,d012,d161,d219,d173,d283,d197,d312,d164,d098,d287,d029,d290,d279,d212,d113,d284,d017,d117,d062,d140,d331,d027,d036,d265,d129,d116,d215,d277,d199,d141,d133,d305,d033,d210,d182,d179,d175,d003,d263
q27	d103,d316,d051,d054,d056,d187,d058,d107,d116,d166,d211,d067,d227,d152,d074,d159,d064,d094,d291,d066,d293,d109,d158,d017,d209,d085,d300,d251,d042,d296,d143,d033,d101,d083,d079,d215,d136,d222,d132,d119,d030,d023,d102,d130,d014,d199,d029,d141,d238,d290,d080,d108,d139,d005,d150,d210,d325,d281,d274,d167,d269,d271,d077,d055,d276,d299,d174,d198,d088,d237,d156,d170,d279,d018,d129,d259,d161,d322,d306,d283,d020,d012,d015,d197,d016,d173,d231,d026,d194,d179,d184,d318
q28	d316,d056,d136,d291,d094,d066,d279,d035,d322,d212,d070,d173,d102,d152,d296,d080,d147,d079,d042,d289,d226,d264,d321,d292,d143,d037,d174,d132,d159,d295,d237,d191,d271,d309,d198,d273,d107,d086,d275,d085,d263,d254,d327,d165,d099,d193,d160,d153,d252,d141,d109,d015,d186,d283,d183,d294,d129,d055,d110,d270,d312,d241,d194,d267,d168,d072,d031,d046,d276,d064,d328,d299,d310,d008,d329,d259,d058,d248,d185,d243,d230,d047,d088,d246,d054,d098,d269,d084,d260,d106,d012,d060,d019,d013,d221,d010,d027,d297,d170,d240,d115,d233,d231,d026,d023,d298,d018,d331,d161,d180,d120,d211,d278,d306,d303,d089,d077,d169,d029,d216,d235,d144,d305,d150,d195,d239,d190,d052,d049,d125,d304,d123,d103,d071,d148,d188,d162,d330,d307,d293,d189,d314,d116,d250,d048,d220,d236,d219,d022,d011,d290,d175,d313,d091,d222,d067,d184,d318,d057,d001,d287,d045,d325,d281,d061,d069,d119,d130,d202,d277,d308,d108,d063,d247,d014,d111,d087,d256,d021,d097,d286,d197,d121,d149,d016,d210,d100,d096,d053,d262,d093,d164,d179,d324,d133,d249,d244,d139,d024,d039,d003
q29	d314,d113,d001,d120,d133,d261,d062,d046,d070,d191,d173,d286,d212,d226,d037,d198,d107,d291,d086,d279,d159,d136,d099,d160,d254,d055,d252,d186,d276,d064,d264,d102,d008,d329,d058,d174,d047,d294,d295,d106,d270,d312,d237,d153,d019,d013,d031,d292,d170,d309,d056,d331,d278,d269,d089,d147,d327,d169,d216,d283,d165,d015,d305,d085,d027,d195,d115,d231,d026,d052,d241,d194,d168,d193,d328,d123,d263,d293,d303,d048
q32	d090,d025,d067,d139,d092,d282,d254,d140,d015,d305,d141,d324,d060,d279,d172,d031,d072,d284,d042,d053,d262,d317,d083,d226,d105,d235,d184,d271,d227
q34	d224,d221,d312,d075,d113,d198,d034,d110,d043,d040,d037,d232,d216,d288,d091,d270,d108,d059,d246,d047,d062,d138,d010,d106,d261,d207,d219,d122,d060,d142,d192,d148,d241,d266,d117,d237,d235,d196,d260,d130,d225,d170,d325,d180,d281,d027,d151,d327,d282,d044,d290,d024,d066,d070,d278,d308,d087,d015,d082,d227,d085,d081,d045,d248,d099,d086,d126,d193,d226,d095,d202,d215,d223,d292,d039,d127,d063,d089,d181,d279,d061,d271,d119,d197,d213,d112,d210,d071,d032,d253,d250,d243,d190,d166,d118,d009,d211,d093,d133,d236,d283,d162,d020,d256,d080,d006,d307,d005,d242,d264,d189,d201,d121,d123,d035,d144,d022,d055,d252,d008,d026,d052,d092,d194,d301,d214,d294,d050,d125,d109,d155,d249,d013,d209,d136,d078,d001,d287,d240,d320,d255,d274,d098,d296,d135,d323,d076,d073,d046,d200,d305,d048,d286,d195,d205,d042,d096,d316,d182,d164,d038,d079,d251,d203
q36	d257,d321,d023,d277,d265,d247,d150,d198,d328,d107,d020,d131,d100,d167,d007,d268,d229,d102,d076,d310,d203,d055,d319,d272,d316,d031,d170,d060,d309,d279,d281,d320,d069,d255,d103,d191,d294,d283,d157,d033,d035,d290,d088,d248,d313,d270,d110,d054,d067,d019,d013,d292,d266,d284,d119,d083,d323,d275,d253,d051,d322,d208,d306,d046,d218,d162,d256,d012,d021,d235,d077,d189,d286,d085,d138,d027,d149,d010,d115,d231,d262,d094,d092,d186,d182,d141,d093,d109,d079,d244,d136,d143,d158,d017,d003,d271
q37	d169,d116,d062,d327,d141,d294
q38	d239,d263,d294,d056,d036,d229,d161,d138,d067,d118,d258,d066,d317,d270,d039,d051,d312,d058,d011,d325,d260,d095,d311,d255,d031,d296,d284,d235,d151,d331,d250,d305,d302,d277,d236,d132,d096,d225,d169,d025,d035,d180,d198,d092,d122,d084,d280,d102,d078,d043,d224,d190,d197,d075,d124,d176,d059,d062,d129,d316,d182,d243,d110,d142,d192,d010,d266,d183,d052,d117,d196,d141,d130,d109,d108,d246,d327,d282,d232,d044,d290,d070,d091,d113,d003,d082,d303,d081,d045,d099,d207,d037,d126,d226,d202,d215,d148,d223,d127,d063,d089,d216,d288,d221,d213,d210,d009,d093,d133,d080,d024,d264,d219,d201,d123,d022,d008,d301,d040,d050,d155,d237,d013,d209,d001,d170,d287,d281,d240,d320,d274,d135,d323,d278,d308,d076,d073,d046,d200,d087,d015,d286,d085,d195,d205,d042,d241,d164,d193,d038,d079,d251,d203
q40	d307,d283,d042,d250,d228,d252,d047,d262,d242,d112,d122,d098,d173,d131,d046,d288,d058,d189,d223,d064,d248,d022,d082,d241,d291,d012,d142,d124,d263,d306,d138,d296,d238,d325,d091,d174,d144,d222,d111,d106,d113,d279,d063,d119,d164,d118,d275,d025,d257,d035,d093,d125,d318,d249,d271,d062,d140,d130,d021,d254,d136,d092,d105,d194,d051,d161,d197,d121,d147,d225,d017,d234,d220,d179,d109,d080,d039,d040,d293,d075,d158,d153,d272,d192,d300,d266,d321,d117,d281,d056,d317,d207,d177,d126,d083,d160,d135,d269,d215,d188,d089,d305,d006,d152,d077,d149,d100,d094,d079,d123,d203
q41	d174,d128,d150,d268,d036,d014,d050,d195,d272,d209,d223,d306,d330,d092,d236,d228,d007,d102,d227,d310,d088,d091,d177,d311,d192,d101,d156,d078,d266,d309,d279,d140,d297,d023,d159,d056,d099,d130,d122,d161,d200,d105,d087,d012,d077,d189,d027,d210,d055,d257,d115,d094,d199,d316,d157,d249,d079,d039,d263,d203,d294,d175,d158,d260,d184
q42	d298,d218,d314,d125,d174,d216,d048,d224,d241,d203,d208,d069,d168,d156,d062,d202,d084,d252,d146,d222,d264,d114,d268,d061,d196,d155,d043,d300,d078,d215,d148,d227,d273,d248,d119,d167,d256,d195,d191,d260,d010,d161,d116,d001,d327,d099,d207,d236,d276,d286,d007,d280,d122,d299,d265,d259,d198,d073,d022,d008,d024,d163,d258,d312,d128,d154,d049,d320,d081,d072,d159,d251,d277,d211,d247,d111,d006,d285,d055,d087,d283,d221,d245,d257,d100,d249,d201,d123,d328,d011,d040,d070,d088,d091,d172,d270,d303,d261,d028,d309,d065,d023,d131,d255,d056,d018,d037,d103,d071,d032,d135,d051,d108,d089,d137,d014,d041,d020,d177,d085,d210,d053,d214,d316,d118,d182,d068,d143,d175,d098,d158,d184
q44	d029,d105,d239,d185,d164,d254,d085,d246,d314,d126,d148,d193,d182,d059,d167,d067,d060,d003,d117,d170,d071,d191,d215,d267,d073,d325,d046,d181,d271,d130,d305,d278,d016,d252,d042,d139,d055,d203,d304,d262,d184,d048,d177
q45	d105,d029,d185,d085,d126,d164,d170,d254,d188,d204,d148,d003,d302,d055,d100,d090,d118,d267,d305,d016,d252,d042,d223,d285,d225,d283,d015,d304,d316,d109,d228,d184,d143,d091,d054,d260,d067,d034,d171,d325,d062,d271,d074,d215,d322,d076,d306,d147,d162,d330,d152,d138,d149,d026,d262,d168,d093,d179,d038,d039,d251,d136,d294,d158
q46	d145,d321,d013,d133,d122,d121,d041,d081,d091,d030,d125,d093,d066,d117,d156,d002,d180,d082,d247,d005,d280,d022,d144,d136,d094,d075,d142,d023,d314,d219,d062,d188,d130,d088,d209,d277,d171,d242,d104,d025,d105,d077,d150,d181,d147,d179,d009,d139,d097,d288,d174,d319,d115,d153,d325,d178,d275,d051,d215,d246,d238,d110,d308,d016,d152,d100,d192,d194,d090,d168,d157,d024,d201,d254,d089,d143,d052,d190,d293,d177
