q16	d184,d132,d250,d277,d176,d239,d229,d081,d095,d150,d156,d056,d096,d034,d078,d279,d191,d024,d236,d280,d295,d158,d086,d306,d329,d190,d097,d301,d071,d297,d083,d077,d254,d133,d147,d165,d060,d231,d169,d021,d182,d076,d152,d138,d143,d049,d235,d293
q17	d271,d091,d121,d146,d172,d024,d288,d183,d171,d274,d316,d289,d239,d299,d066,d106,d030,d190,d297,d122,d163,d212,d250,d132,d252,d262,d148,d130,d188,d137,d258
q18	d192,d194,d230,d210,d201,d111,d207,d203,d216,d222,d197,d223,d219,d055,d322,d209,d061,d301,d198,d208,d191,d200,d199,d142,d220,d193,d304,d215,d053,d227,d211,d163,d251,d276,d206,d213,d296,d204,d218,d202,d221,d303,d214,d266,d124,d260,d279,d195,d224,d058,d174,d246,d182,d240,d248,d028,d282,d078,d268,d172,d027,d315,d302,d110,d212,d253,d330,d072,d098,d242,d137,d071,d205,d129,d020,d235,d271,d123,d052,d089,d177,d249,d280,d241,d048
q19	d179,d004,d323,d102,d021,d273,d194,d001,d153,d204,d321,d310,d069,d051,d200,d277,d028,d320,d056,d330,d136,d222,d258,d015,d088,d293,d078,d035,d138,d055,d230,d266,d098,d189,d274,d289,d241,d299,d095,d106,d309,d300,d291,d111,d091,d212,d180,d129,d254,d272,d147,d197,d191,d231,d257,d193,d092,d175,d109,d190,d294
q22	d258,d277,d011,d239,d056,d049,d266,d297,d159,d331,d327,d149,d010,d184,d138,d286,d135,d004,d020,d319,d145,d240,d330,d100,d164,d072,d157,d270,d225,d121,d127,d096,d132,d007,d250,d302,d151,d299,d086,d153,d229,d190,d069,d064,d236,d140,d233,d124,d146,d095,d035,d051,d317,d243,d147,d122,d098,d176,d328,d055,d102,d180,d152,d116,d092,d078,d280,d129,d305,d183,d197,d182,d067,d003,d109,d303,d316,d141,d052
q23	d219,d276,d026,d323,d007,d318,d173,d245,d103,d180,d058,d228,d153,d204,d107,d215,d327,d221,d064,d128,d200,d322,d225,d248,d218,d211,d029,d186,d319,d077,d255,d017,d018,d117,d158,d230,d119,d129,d019,d172,d210,d224,d055,d222,d040,d234,d227,d050,d047,d143,d236,d290,d232,d237,d043,d150,d045,d316,d001,d145,d263,d273,d141,d052,d002,d179,d037,d063,d190,d106,d014,d238,d309,d142,d300,d317,d160,d307,d243,d233,d226,d198,d297,d291,d298,d166,d004,d277,d284,d020,d083,d285,d278,d161,d144,d214,d149,d101,d313,d287,d202,d102,d216,d023,d061,d163,d314,d079,d281,d205,d279,d266,d121,d302,d185,d080,d196,d021,d197,d191,d330,d286,d188,d328,d046,d024,d304,d229,d042,d249,d152,d164,d067,d203,d136,d003,d244,d194,d134,d085,d184,d162,d293,d139,d294
q24	d220,d282,d061,d223,d199,d240,d243,d216,d198,d099,d201,d213,d192,d112,d219,d080,d098,d210,d129,d042,d202,d222,d088,d096,d034,d123,d060,d151,d074,d200,d211,d040,d194,d274,d289,d237,d215,d208,d224,d135,d253,d193,d181,d031,d203,d276,d265,d083,d303,d255,d281,d204,d028,d142,d207,d218,d229,d214,d212,d072,d209,d242,d205,d197,d177
q25	d166,d020,d328,d128,d265,d023,d156,d167,d245,d247,d032
q26	d152,d143,d291,d228,d318,d293,d147,d066,d052,d316,d171,d095,d206,d131,d002,d322,d190,d136,d208,d183,d300,d241,d092,d105,d231,d235,d007,d149,d094,d098,d306,d161,d292,d017,d173,d138,d197,d323,d164,d109,d224,d283,d012,d219,d312,d290,d212,d287,d331,d279,d140,d036,d133,d027,d062,d277,d033,d284,d029,d265,d116,d003,d117,d175,d113,d129,d210,d215,d141,d182,d199,d305,d263,d179
q27	d103,d051,d054,d187,d227,d316,d058,d152,d116,d211,d166,d056,d074,d159,d107,d094,d291,d158,d293,d251,d079,d143,d067,d300,d066,d042,d136,d296,d083,d080,d132,d215,d017,d238,d030,d271,d005,d023,d108,d064,d141,d199,d210,d139,d109,d130,d222,d167,d209,d033,d014,d150,d274,d085,d290,d101,d119,d029,d077,d102,d325,d281,d269,d055,d259,d276,d237,d299,d174,d306,d322,d173,d198,d170,d020,d161,d088,d018,d156,d318,d129,d279,d026,d197,d012,d231,d016,d015,d194,d184,d283,d179
q28	d316,d056,d136,d094,d291,d080,d079,d066,d152,d143,d296,d042,d271,d279,d264,d322,d147,d035,d295,d159,d237,d173,d102,d212,d174,d070,d321,d327,d037,d309,d292,d226,d289,d132,d193,d165,d263,d085,d273,d186,d191,d086,d259,d107,d275,d153,d168,d254,d252,d328,d160,d015,d198,d246,d267,d194,d260,d241,d098,d084,d099,d141,d183,d129,d312,d243,d270,d109,d031,d294,d072,d055,d310,d046,d047,d283,d276,d299,d185,d269,d240,d306,d012,d058,d013,d027,d115,d026,d329,d303,d231,d054,d248,d331,d106,d233,d297,d064,d298,d008,d211,d161,d144,d077,d170,d180,d230,d278,d190,d216,d120,d060,d123,d019,d125,d195,d089,d304,d169,d110,d049,d305,d048,d293,d052,d010,d239,d088,d023,d018,d221,d307,d071,d029,d103,d235,d314,d150,d318,d250,d148,d330,d188,d189,d116,d022,d236,d290,d175,d184,d162,d220,d045,d001,d063,d069,d011,d219,d014,d097,d057,d111,d091,d277,d247,d308,d149,d313,d287,d202,d061,d108,d325,d119,d096,d281,d210,d093,d133,d121,d021,d197,d286,d053,d262,d100,d016,d087,d130,d222,d024,d249,d164,d067,d039,d003,d244,d256,d324,d179,d139
q29	d314,d001,d113,d120,d133,d261,d062,d046,d191,d286,d173,d070,d226,d212,d037,d086,d107,d159,d160,d198,d291,d136,d186,d099,d254,d252,d279,d055,d047,d276,d264,d295,d237,d058,d013,d174,d329,d153,d327,d331,d106,d312,d309,d064,d008,d270,d031,d170,d294,d278,d292,d102,d216,d056,d269,d123,d019,d027,d115,d195,d089,d147,d026,d165,d169,d231,d168,d193,d328,d015,d194,d305,d085,d283,d241,d303,d048,d263,d293,d052
q32	d025,d090,d139,d067,d282,d092,d254,d140,d015,d305,d279,d324,d060,d141,d053,d262,d042,d317,d031,d226,d184,d284,d083,d271,d072,d172,d227,d235,d105
q34	d224,d037,d040,d312,d246,d075,d216,d110,d232,d113,d221,d207,d108,d270,d047,d091,d122,d237,d034,d288,d260,d219,d106,d010,d261,d043,d148,d225,d241,d170,d024,d308,d198,d278,d325,d235,d281,d062,d060,d027,d327,d192,d193,d059,d087,d151,d015,d044,d138,d142,d227,d039,d282,d127,d085,d290,d086,d271,d180,d117,d045,d190,d112,d070,d066,d082,d253,d266,d063,d181,d196,d307,d243,d248,d071,d081,d211,d166,d020,d130,d226,d006,d144,d214,d292,d005,d061,d032,d242,d126,d119,d202,d252,d279,d099,d121,d026,d123,d213,d210,d098,d093,d133,d250,d215,d080,d125,d189,d089,d201,d055,d197,d223,d249,d136,d092,d009,d194,d256,d050,d274,d022,d109,d283,d162,d118,d264,d236,d048,d013,d052,d001,d240,d095,d301,d035,d155,d135,d008,d200,d294,d296,d320,d287,d255,d209,d073,d096,d078,d079,d205,d038,d195,d182,d286,d076,d046,d042,d164,d203,d323,d305,d316,d251
q36	d257,d321,d277,d023,d198,d265,d247,d150,d328,d107,d020,d167,d131,d007,d100,d268,d310,d203,d069,d309,d076,d055,d229,d031,d170,d319,d320,d102,d103,d255,d316,d281,d279,d060,d272,d191,d033,d294,d290,d283,d013,d157,d306,d110,d035,d051,d253,d322,d270,d054,d248,d218,d284,d186,d083,d149,d077,d088,d313,d292,d017,d119,d079,d019,d093,d027,d266,d115,d275,d208,d021,d182,d010,d012,d286,d231,d094,d262,d189,d046,d138,d067,d136,d143,d092,d003,d244,d323,d256,d085,d109,d162,d235,d158,d271,d141
q37	d169,d116,d062,d327,d141,d294
q38	d263,d294,d118,d239,d036,d039,d051,d317,d161,d229,d260,d312,d067,d058,d296,d066,d138,d056,d255,d258,d325,d031,d270,d284,d151,d311,d084,d235,d025,d250,d169,d011,d305,d331,d096,d225,d277,d092,d190,d280,d236,d132,d180,d122,d302,d095,d035,d197,d078,d124,d182,d243,d176,d102,d316,d129,d183,d010,d003,d109,d303,d141,d052,d043,d224,d198,d075,d062,d246,d327,d192,d059,d110,d044,d142,d282,d127,d290,d232,d108,d117,d045,d070,d082,d266,d037,d063,d196,d207,d081,d130,d226,d091,d126,d202,d216,d113,d099,d123,d213,d210,d093,d133,d215,d080,d089,d201,d148,d223,d024,d009,d040,d050,d274,d022,d264,d237,d013,d001,d240,d288,d301,d219,d155,d135,d221,d008,d200,d170,d308,d278,d320,d287,d209,d073,d079,d281,d205,d038,d195,d286,d076,d193,d046,d087,d042,d015,d164,d203,d323,d085,d241,d251
q40	d307,d042,d252,d047,d250,d262,d112,d242,d098,d283,d122,d228,d131,d173,d306,d189,d058,d012,d124,d288,d238,d223,d082,d296,d022,d064,d046,d138,d241,d111,d248,d144,d164,d142,d174,d263,d291,d091,d118,d106,d271,d119,d318,d093,d025,d279,d275,d113,d125,d257,d222,d249,d063,d140,d062,d325,d021,d254,d092,d121,d194,d197,d017,d130,d177,d234,d035,d051,d225,d105,d293,d136,d161,d080,d147,d040,d039,d109,d220,d158,d153,d179,d192,d321,d135,d300,d317,d207,d160,d075,d083,d006,d126,d149,d077,d056,d117,d079,d281,d269,d123,d215,d272,d266,d089,d188,d094,d100,d152,d203,d305
q41	d174,d128,d150,d268,d036,d014,d050,d306,d195,d209,d177,d272,d330,d223,d227,d092,d236,d310,d007,d228,d159,d192,d309,d140,d200,d297,d091,d122,d161,d077,d101,d088,d102,d023,d156,d056,d311,d099,d078,d079,d260,d279,d210,d027,d266,d115,d012,d094,d189,d257,d087,d055,d130,d249,d203,d039,d175,d184,d157,d316,d105,d158,d263,d199,d294
q42	d298,d125,d048,d174,d314,d241,d069,d208,d218,d216,d084,d168,d203,d224,d156,d260,d252,d227,d114,d264,d202,d327,d268,d146,d155,d300,d222,d273,d161,d119,d167,d078,d207,d061,d010,d191,d062,d286,d215,d024,d195,d196,d258,d148,d280,d099,d256,d116,d276,d236,d007,d259,d299,d043,d001,d128,d198,d111,d211,d277,d247,d006,d320,d248,d163,d122,d022,d265,d123,d154,d201,d073,d055,d249,d159,d312,d008,d081,d303,d177,d285,d049,d072,d251,d257,d100,d328,d087,d245,d040,d283,d070,d028,d037,d011,d014,d051,d261,d135,d221,d309,d270,d065,d071,d091,d020,d214,d131,d088,d103,d255,d023,d018,d032,d068,d056,d108,d172,d041,d210,d089,d182,d098,d053,d137,d143,d118,d175,d085,d184,d316,d158
q44	d029,d185,d239,d164,d254,d105,d246,d314,d126,d085,d193,d148,d003,d182,d167,d071,d271,d117,d170,d267,d073,d059,d215,d060,d181,d191,d046,d252,d067,d203,d278,d016,d325,d304,d042,d305,d184,d139,d262,d055,d130,d048,d177
q45	d105,d185,d126,d164,d085,d170,d029,d188,d204,d254,d003,d302,d090,d148,d100,d055,d252,d016,d304,d042,d267,d305,d184,d225,d118,d285,d260,d223,d015,d143,d109,d283,d316,d228,d306,d271,d322,d062,d054,d091,d171,d149,d325,d034,d038,d093,d215,d147,d026,d074,d330,d076,d262,d168,d138,d152,d067,d136,d039,d162,d158,d251,d179,d294
q46	d133,d145,d122,d125,d091,d121,d030,d013,d081,d005,d321,d247,d093,d117,d094,d314,d082,d002,d144,d180,d022,d136,d280,d041,d142,d075,d062,d023,d219,d156,d277,d066,d077,d097,d130,d104,d188,d171,d147,d209,d088,d025,d242,d009,d181,d246,d150,d105,d179,d139,d153,d174,d051,d178,d115,d238,d319,d308,d325,d275,d201,d090,d215,d100,d016,d024,d168,d288,d152,d192,d194,d110,d177,d143,d157,d190,d293,d254,d089,d052
